baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,gene_symbol,gene_type,accessibility
2210.0784298603203,0.13556645141712398,0.09707306569232989,0.14487466060776996,0.22167479207140095,ENSG00000001617,SEMA3F,protein_coding,Unchanged
33.91541002156117,-0.6973318366295155,0.5199560454091662,0.020323711875974336,0.042406479316830586,ENSG00000001626,CFTR,protein_coding,Unchanged
325.6797788832425,1.7263716810687466,0.17973172796941453,5.582401814973048e-23,2.472245900082879e-21,ENSG00000001629,ANKIB1,protein_coding,Increased
6025.12419967615,0.20334100852167092,0.0743892051719396,0.005086299311751525,0.013032552065082192,ENSG00000001630,CYP51A1,protein_coding,Unchanged
200.23031243126246,-0.00340621835778327,0.18913470994079212,0.982087502532389,0.9864322924019112,ENSG00000001631,KRIT1,protein_coding,Unchanged
3819.1892369960365,0.18757739952844943,0.06725603587352184,0.004360336876615129,0.011413748134700663,ENSG00000002016,RAD52,protein_coding,Unchanged
255.08001984319353,-0.3659979856401182,0.16032039784181246,0.011907854654306042,0.02675426294370953,ENSG00000002330,BAD,protein_coding,Unchanged
2914.607830564321,0.24172405589224305,0.11174487847626423,0.023500571980501178,0.04796384376903381,ENSG00000002549,LAP3,protein_coding,Unchanged
9211.121279449097,0.6062031698437518,0.06397032400007374,8.083346294990632e-22,3.186437343889055e-20,ENSG00000002587,HS3ST1,protein_coding,Unchanged
39.095200522531904,-2.061690877626941,0.4988855387666287,1.9777705812804342e-6,1.240324935169436e-5,ENSG00000002726,AOC1,protein_coding,Decreased
2276.121696696238,0.04682115042742221,0.10110134929202316,0.632198807225717,0.7169850019854859,ENSG00000002745,WNT16,protein_coding,Unchanged
66.96910311429681,-0.2756014537637464,0.25479763677287715,0.1624119538422805,0.24307583478931433,ENSG00000002746,HECW1,protein_coding,Unchanged
5312.281784422472,0.7910618935267415,0.07083069633100214,1.1657413789342601e-29,8.859634479900377e-28,ENSG00000002822,MAD1L1,protein_coding,Unchanged
5697.874742852565,0.05991317326697622,0.07031860272553453,0.38221767374751797,0.4841081983147717,ENSG00000002834,LASP1,protein_coding,Unchanged
3616.5528734627464,0.12369305917685139,0.07829043156272435,0.10886427144663065,0.17508873499522662,ENSG00000002919,SNX11,protein_coding,Unchanged
41.21098953958675,-0.0655755555851464,0.2636021532446931,0.7303719632156709,0.7987775324534313,ENSG00000003056,M6PR,protein_coding,Unchanged
413.53225819869556,0.0578809057963987,0.1240432455793185,0.597078841492457,0.687236482128519,ENSG00000003096,KLHL13,protein_coding,Unchanged
3121.6748277914485,0.15923137288898903,0.07037551919626964,0.021641311271866647,0.04474555588645969,ENSG00000003137,CYP26B1,protein_coding,Unchanged
94.53904554488771,0.12033568378366943,0.256740042511969,0.5298518630746232,0.6261726965873651,ENSG00000003147,ICA1,protein_coding,Unchanged
1231.1536366017049,-0.20728767936000694,0.09363889080662384,0.022006079665423794,0.045367936192993244,ENSG00000003249,DBNDD1,protein_coding,Unchanged
2868.2176097315546,0.5278349239089126,0.08948370176958155,1.3685840726611256e-9,1.497676871705305e-8,ENSG00000003393,ALS2,protein_coding,Unchanged
203.8328168742193,-0.2994023728170621,0.17588265473434742,0.05492780053972361,0.09869615612908061,ENSG00000003400,CASP10,protein_coding,Unchanged
3922.6142305461417,0.6363002522846892,0.10794502043756309,1.0171351091536575e-9,1.1373650447493767e-8,ENSG00000003402,CFLAR,protein_coding,Unchanged
148.1483314111518,-0.14352776259132236,0.2191805996005698,0.42466586788273847,0.5266044666997233,ENSG00000003436,TFPI,protein_coding,Unchanged
168.5327637864157,0.03129833441019859,0.17952203022944802,0.844716155990639,0.8863721745847172,ENSG00000003509,NDUFAF7,protein_coding,Unchanged
1601.905134997202,-0.3497290058870196,0.0881481847016831,4.331051791042795e-5,1.9596807498522593e-4,ENSG00000003756,RBM5,protein_coding,Unchanged
1294.6585779758018,-0.0955152704256324,0.12036731160102282,0.39864666102885365,0.501019083776802,ENSG00000003989,SLC7A2,protein_coding,Unchanged
2574.120791411181,0.4564258346383348,0.08393340402527984,2.4355016561439405e-8,2.183066352053859e-7,ENSG00000004059,ARF5,protein_coding,Unchanged
843.5393614684168,-0.49464655492107,0.11106312568332079,3.278991998722332e-6,1.952589657672103e-5,ENSG00000004139,SARM1,protein_coding,Unchanged
2058.539912745214,0.469619440975824,0.11632271219975439,2.2779413116230647e-5,1.1079905446395004e-4,ENSG00000004399,PLXND1,protein_coding,Unchanged
3263.6464347547576,-0.277347495789448,0.09446704685927308,0.002329300371970714,0.006628324840816552,ENSG00000004455,AK2,protein_coding,Unchanged
1927.797575535054,0.2502693207093443,0.08817754444813897,0.0035181501420571914,0.009453414374222889,ENSG00000004478,FKBP4,protein_coding,Unchanged
1927.718722842316,0.22439330205028993,0.08741560130836731,0.00825679239670921,0.019661952791738765,ENSG00000004487,KDM1A,protein_coding,Unchanged
3763.397977491376,-0.18739165900212976,0.06149398396590083,0.0019108185152332258,0.00555469058172174,ENSG00000004534,RBM6,protein_coding,Unchanged
6348.925174537679,0.11590970559815637,0.062159069206484945,0.053063193032738626,0.09583540733412546,ENSG00000004660,CAMKK1,protein_coding,Unchanged
74.08567736359969,-0.049959799506916994,0.24005255117142696,0.7867257526357543,0.8442242424894001,ENSG00000004700,RECQL,protein_coding,Unchanged
3309.0696465421183,0.04405036950498029,0.05931702188728137,0.45312956140469746,0.5544638977592204,ENSG00000004766,VPS50,protein_coding,Unchanged
2689.248199210972,-0.21042190553396362,0.08560130480559486,0.010641671321648439,0.024345537860342655,ENSG00000004776,HSPB6,protein_coding,Unchanged
2079.9782914141033,-0.06421814437816502,0.09900817953089146,0.5009832361579905,0.6003307176365028,ENSG00000004777,ARHGAP33,protein_coding,Unchanged
1745.471354704826,0.003360053480363417,0.08890194790367581,0.9767292058056426,0.9828666424668989,ENSG00000004779,NDUFAB1,protein_coding,Unchanged
322.2615548764406,-0.6919207824777213,0.1642172472688355,5.504513815348388e-6,3.072796756678764e-5,ENSG00000004838,ZMYND10,protein_coding,Unchanged
401.22216934280056,0.519556323624063,0.1445361547258593,1.148886229798159e-4,4.6854077802773483e-4,ENSG00000004846,ABCB5,protein_coding,Unchanged
454.09881737834803,-0.4327901345881554,0.13545697827827208,6.32413536457645e-4,0.0021154362532458636,ENSG00000004848,ARX,protein_coding,Unchanged
3086.6052355488055,0.15513245553295194,0.08271459232370174,0.05467765432723134,0.09830879495677462,ENSG00000004864,SLC25A13,protein_coding,Unchanged
579.3273086305824,-0.3138113254603082,0.13687567032783363,0.013725026382867258,0.030223704506213273,ENSG00000004866,ST7,protein_coding,Unchanged
579.3273086305824,-0.3138113254603082,0.13687567032783363,0.013725026382867258,0.030223704506213273,ENSG00000004866,ST7-OT3,protein_coding,Unchanged
5811.677606164222,0.19016195472104439,0.07368098443121882,0.008511714454417169,0.020156602911859826,ENSG00000004897,CDC27,protein_coding,Unchanged
82.80888014922465,-0.9079324868715954,0.32005988626245213,5.357618419421149e-4,0.0018296695348579157,ENSG00000004939,SLC4A1,protein_coding,Unchanged
90.82948962439865,0.8052661766032625,0.3191189349488369,0.0016344595366117416,0.004851980511199635,ENSG00000004948,CALCR,protein_coding,Unchanged
618.4742575486005,0.024923658642326978,0.11615166320260793,0.8229919878913808,0.8702938104203052,ENSG00000004961,HCCS,protein_coding,Unchanged
1183.3286134419195,-0.3946543969337206,0.12351765036509652,7.139500459612229e-4,0.002352637887995681,ENSG00000004975,DVL2,protein_coding,Unchanged
2289.0796589152656,-0.5266559906047417,0.08781064992622908,8.505693289640006e-10,9.631194118875199e-9,ENSG00000005001,PRSS22,protein_coding,Unchanged
1768.5274109406546,-0.19088786555458884,0.08681547733067324,0.02355485334502624,0.048052758143356536,ENSG00000005007,UPF1,protein_coding,Unchanged
2832.3889046133686,0.5799887711272455,0.07641491684608759,1.028023273933429e-14,2.1267157371707015e-13,ENSG00000005020,SKAP2,protein_coding,Unchanged
83.39262615818753,-0.09911499199383904,0.2235912320270862,0.5812573561578445,0.6726573687917475,ENSG00000005022,SLC25A5,protein_coding,Unchanged
2151.3553785863223,0.37228318803051436,0.08293794201180789,4.153160686326937e-6,2.3944419823195095e-5,ENSG00000005059,MCUB,protein_coding,Unchanged
58.73938425052174,-0.19723028039611398,0.282902684590632,0.32508752610514924,0.4252621886238755,ENSG00000005100,DHX33,protein_coding,Unchanged
120.42817898374015,-0.4501097066509711,0.30487942829095327,0.04467370774005761,0.08273284687926416,ENSG00000005102,MEOX1,protein_coding,Unchanged
2145.5138047734454,1.0160522521336641,0.14684894001102766,5.888032488004767e-13,1.00729592198391e-11,ENSG00000005108,THSD7A,protein_coding,Increased
358.9438675757561,-0.7778740618090303,0.14302148984064916,9.990845962360839e-9,9.562209881585059e-8,ENSG00000005156,LIG3,protein_coding,Unchanged
23.496444621831778,-1.1564933819556276,0.6118775844954363,0.003512244770183275,0.009438960473180585,ENSG00000005175,RPAP3,protein_coding,Decreased
740.8080514796133,-0.11038248358127505,0.12195593441075242,0.3411025062048183,0.4417977001220119,ENSG00000005187,ACSM3,protein_coding,Unchanged
104.16450886391615,0.7504715097170453,0.2880792651926707,0.001503416932502419,0.0045130185943704415,ENSG00000005189,REXO5,protein_coding,Unchanged
75.5099173146107,-0.07175797672986933,0.22768662123046368,0.6933527710999288,0.7677001853477574,ENSG00000005194,CIAPIN1,protein_coding,Unchanged
233.51523270766825,-0.5361623448436186,0.16921335463466505,4.975756900336501e-4,0.0017165834922953547,ENSG00000005206,SPPL2B,protein_coding,Unchanged
8972.159146541622,0.19940508752869462,0.0755711832450819,0.005592711663243344,0.014114376866741609,ENSG00000005238,ATOSB,protein_coding,Unchanged
6329.967555154841,0.3106516538913812,0.11590161954414491,0.004866315217076169,0.012540567414182587,ENSG00000005243,COPZ2,protein_coding,Unchanged
1958.7724500135644,0.5325258571262941,0.07910322926417399,6.270995997561229e-12,9.467725943792777e-11,ENSG00000005249,PRKAR2B,protein_coding,Unchanged
1527.1991719596238,-0.06964930732654726,0.09281707995996392,0.4349031647468284,0.5366648202888967,ENSG00000005302,MSL3,protein_coding,Unchanged
2166.6694261600305,0.044679542884359,0.08901637695798972,0.606534586964619,0.6957091738695023,ENSG00000005339,CREBBP,protein_coding,Unchanged
1273.603808952927,-0.20445644973499066,0.1079927967959615,0.047643454074970795,0.08741131263182039,ENSG00000005379,TSPOAP1,protein_coding,Unchanged
592.5016562581756,-0.9883659140289448,0.12079106779236105,3.736660710245033e-17,9.855992132199251e-16,ENSG00000005381,MPO,protein_coding,Unchanged
10.587302228028044,0.26816489002469474,0.45001388914582424,0.1330492522819821,0.20679128153636317,ENSG00000005421,PON1,protein_coding,Unchanged
702.9787281220812,-0.8533151552657485,0.135926786081193,5.5895316849788285e-11,7.451646131994884e-10,ENSG00000005448,WDR54,protein_coding,Unchanged
503.1791205312201,-0.40635646997150676,0.16285509169405288,0.005880995810836703,0.014725888714668033,ENSG00000005483,KMT2E,protein_coding,Unchanged
1020.2526920784153,0.5215354025267139,0.09206272774874136,5.525846230684479e-9,5.506198777419823e-8,ENSG00000005486,RHBDD2,protein_coding,Unchanged
84.71663148686343,0.16599822675573175,0.23748173261165842,0.3783225352225894,0.48039596401786644,ENSG00000005513,SOX8,protein_coding,Unchanged
3081.1906022033613,0.24179235759495687,0.09332178790415309,0.007417690581923229,0.017986169836065304,ENSG00000005700,IBTK,protein_coding,Unchanged
2281.3274537135217,0.2136731063249125,0.08169512491783887,0.00853743750080787,0.020202537046761615,ENSG00000005801,ZNF195,protein_coding,Unchanged
2050.513487149431,-0.1722494333125848,0.0854107891177747,0.03812936976334756,0.07233087002383944,ENSG00000005810,MYCBP2,protein_coding,Unchanged
47.22422999134427,-0.16426803098861606,0.3137935734844311,0.4046795645576902,0.5069730159884566,ENSG00000005812,FBXL3,protein_coding,Unchanged
467.4620001753757,0.1229203476204012,0.13373818648163652,0.3265218904255252,0.426765038743148,ENSG00000005844,ITGAL,protein_coding,Unchanged
4244.116476994285,-0.17435175078832352,0.060080311658605105,0.0032747697317015733,0.008885971241724572,ENSG00000005882,PDK2,protein_coding,Unchanged
2070.827730338648,-0.6133082226820652,0.0869553563111889,5.008132972813071e-13,8.612260115088709e-12,ENSG00000005884,ITGA3,protein_coding,Unchanged
1547.640916671626,0.48212603064655507,0.0872857216977116,1.3830133524764535e-8,1.2912924253002432e-7,ENSG00000005889,ZFX,protein_coding,Unchanged
941.9689399298095,0.21085993301401135,0.10530176042597728,0.03779087910611128,0.07183310805926366,ENSG00000005893,LAMP2,protein_coding,Unchanged
1261.1461358526567,-0.17734279638929196,0.11907489717969404,0.1150446501733311,0.18335498125422717,ENSG00000005961,ITGA2B,protein_coding,Unchanged
167.51221104990066,0.5218466741350392,0.19881054630714437,0.0028037919578442266,0.007777422294446962,ENSG00000005981,ASB4,protein_coding,Unchanged
2241.89756006649,-0.08981282638929233,0.07518677117286175,0.22464476292701208,0.31696259187058595,ENSG00000006007,GDE1,protein_coding,Unchanged
6270.764184591233,-0.3765225121128694,0.06088502461619679,3.5457289988280235e-10,4.206097574271126e-9,ENSG00000006015,REX1BD,protein_coding,Unchanged
1351.0097967992397,-0.12840678476053707,0.09046239363455094,0.1431664848610377,0.21947299764680103,ENSG00000006016,CRLF1,protein_coding,Unchanged
4053.8403580580543,-0.3187961333941378,0.07831439703035774,3.066260377831339e-5,1.4430975108051141e-4,ENSG00000006025,OSBPL7,protein_coding,Unchanged
82.16924904541807,-0.864653986186622,0.250322354549257,7.752845888385925e-5,3.2998349277192683e-4,ENSG00000006042,TMEM98,protein_coding,Unchanged
1210.9953603213837,-0.3331193021630324,0.09894410025841048,4.6907422109762365e-4,0.0016283257782378439,ENSG00000006047,YBX2,protein_coding,Unchanged
4942.479443724004,0.2956726937000798,0.1023040742197557,0.0025992791180620527,0.0072753854964982805,ENSG00000006062,MAP3K14,protein_coding,Unchanged
467.699724330312,0.264075973115295,0.13910370161983482,0.040908977483566866,0.07685591496231856,ENSG00000006071,ABCC8,protein_coding,Unchanged
119.29973794242925,-1.5088707780929171,0.28028476386121526,5.608764382828803e-9,5.585718932283032e-8,ENSG00000006116,CACNG3,protein_coding,Decreased
1254.5955553757237,-0.2951545663672543,0.10348491468229248,0.0029478584389023336,0.008111811745957695,ENSG00000006118,TMEM132A,protein_coding,Unchanged
1203.750760019486,-0.15592546212867978,0.10140589739745248,0.10987683158971907,0.17646408053305887,ENSG00000006125,AP2B1,protein_coding,Unchanged
3439.4815746158833,0.0250825365545166,0.06386860644105419,0.693829812816843,0.7680861327418156,ENSG00000006194,ZNF263,protein_coding,Unchanged
1011.1921829783631,1.4690561434774394,0.1138650544482836,4.1953171420994965e-39,5.492496953335516e-37,ENSG00000006210,CX3CL1,protein_coding,Increased
6771.670722307154,-0.1493418238340103,0.05738825184744123,0.009179510627190456,0.021493955954215143,ENSG00000006282,SPATA20,protein_coding,Unchanged
3560.6000238516312,-0.5473232532896476,0.07801131378910561,7.937303798654748e-13,1.328017546013727e-11,ENSG00000006283,CACNA1G,protein_coding,Unchanged
14794.01946315984,-0.03161445278253475,0.06648028456003599,0.6284653765781194,0.7141054795251915,ENSG00000006327,TNFRSF12A,protein_coding,Unchanged
1715.7826382229964,1.0802560606798022,0.10634882816903365,3.611544568940229e-25,1.9164693310210638e-23,ENSG00000006432,MAP3K9,protein_coding,Increased
198.10332842577608,-0.04839199683892768,0.23334086115754787,0.7916165125356966,0.8473641542635625,ENSG00000006451,RALA,protein_coding,Unchanged
5810.393423633354,0.3763748857556097,0.0948728694517711,4.2752604456132154e-5,1.9368798017812232e-4,ENSG00000006453,BAIAP2L1,protein_coding,Unchanged
1374.8165831866677,0.08352553434318652,0.09819123265368077,0.379003543821236,0.4810563698236281,ENSG00000006459,KDM7A,protein_coding,Unchanged
2613.3496047167287,1.1653188204445897,0.07945714670946537,1.3448584830567002e-49,3.2161842336139965e-47,ENSG00000006468,ETV1,protein_coding,Increased
307.13097523104295,0.20251182571182066,0.12939799608354022,0.09552455099022346,0.15721493361723693,ENSG00000006530,AGK,protein_coding,Unchanged
5891.751810936651,0.3728675691016139,0.0685481143729803,2.8742209690171926e-8,2.5307818998670776e-7,ENSG00000006534,ALDH3B1,protein_coding,Unchanged
252.37114874022782,-3.0112416559735036,0.20296483237956892,4.037173895258155e-51,1.0971325906871251e-48,ENSG00000006555,TTC22,protein_coding,Decreased
6423.5654307709665,0.17054714580392094,0.06528526358184303,0.007984785223983399,0.019144310404065515,ENSG00000006576,PHTF2,protein_coding,Unchanged
152.49431585399583,2.0618053576685087,0.25910747271206064,1.1310080257197974e-16,2.8292552230558277e-15,ENSG00000006606,CCL26,protein_coding,Increased
7406.908077440009,0.17616242087760597,0.09317042281072531,0.05297651766115864,0.09570777807922455,ENSG00000006607,FARP2,protein_coding,Unchanged
1916.8811436958158,0.0432620986171332,0.0714503447824407,0.5382832053003934,0.6336343004831816,ENSG00000006611,USH1C,protein_coding,Unchanged
4296.781491697223,-0.013304445798076535,0.07572440130710131,0.8568050858691173,0.895554726179342,ENSG00000006625,GGCT,protein_coding,Unchanged
3587.266507492869,0.23962212123333576,0.07513555741488058,0.0011218295875362575,0.0035030607299689227,ENSG00000006634,DBF4,protein_coding,Unchanged
790.8820235801389,0.11053138757396057,0.09759522078952099,0.24221655802969252,0.3364879703214751,ENSG00000006638,TBXA2R,protein_coding,Unchanged
1091.6720962885292,0.27145245664394835,0.10652216924066887,0.007796866588324055,0.018778649003381262,ENSG00000006652,IFRD1,protein_coding,Unchanged
2087.0583567391805,-0.013658834616253899,0.08159421915280221,0.8762754580024288,0.910384419296314,ENSG00000006704,GTF2IRD1,protein_coding,Unchanged
3111.430009735544,-0.06876898946795429,0.10318652044194034,0.48145384473825487,0.5814663092872763,ENSG00000006712,PAF1,protein_coding,Unchanged
1115.7921956681323,-0.2221093655086094,0.12417438615705906,0.057523104332088036,0.10250512315159618,ENSG00000006715,VPS41,protein_coding,Unchanged
1217.6751203085566,-0.35544799410239714,0.08501780443051538,1.7137419712423106e-5,8.51223372921686e-5,ENSG00000006740,ARHGAP44,protein_coding,Unchanged
3787.5544372019594,-0.16842118721088914,0.06898928162877402,0.012953608832206188,0.028740218705399573,ENSG00000006744,ELAC2,protein_coding,Unchanged
235.03426986621315,0.8359087216342861,0.1957624528923111,3.1407961022168965e-6,1.877777296312075e-5,ENSG00000006747,SCIN,protein_coding,Unchanged
1267.7699973856322,0.003775210387455064,0.10609615892141835,0.9714500525334453,0.979113741076975,ENSG00000006756,ARSD,protein_coding,Unchanged
895.748576894805,-0.4819141686750384,0.12855630603914092,7.096182071880104e-5,3.0514773829115686e-4,ENSG00000006757,PNPLA4,protein_coding,Unchanged
120.33933481173685,-0.6626833666098159,0.24335598340680256,0.001349101941158193,0.004113820540056673,ENSG00000006788,MYH13,protein_coding,Unchanged
2169.4673197638394,0.3809522400699421,0.09406157927306648,2.8387437584398425e-5,1.34626409443091e-4,ENSG00000006831,ADIPOR2,protein_coding,Unchanged
2327.2216234631014,0.3531558205766113,0.09252046576856122,8.045745202899397e-5,3.4123548346938655e-4,ENSG00000006837,CDKL3,protein_coding,Unchanged
3820.594353266195,0.5063624570657265,0.07289538117598872,1.6924908820792254e-12,2.739757803336912e-11,ENSG00000007001,UPP2,protein_coding,Unchanged
34.07016233345194,0.15060944652369496,0.2949032570512563,0.44752716698991163,0.548994409898848,ENSG00000007038,PRSS21,protein_coding,Unchanged
2373.772447975138,-0.10089649770163708,0.08252473522014685,0.20980187670955358,0.3001041917746673,ENSG00000007047,MARK4,protein_coding,Unchanged
565.3467996589675,-0.44652037529214067,0.13144871466803643,3.0702967269080644e-4,0.0011179220887905612,ENSG00000007062,PROM1,protein_coding,Unchanged
2469.976951977962,-0.164773275516812,0.07489383158036594,0.025561508298174697,0.05154257592310976,ENSG00000007080,CCDC124,protein_coding,Unchanged
375.6922487966281,-0.7672425830720648,0.15186903049100783,8.152052825985056e-8,6.623032900248299e-7,ENSG00000007129,CEACAM21,protein_coding,Unchanged
3429.8992417053023,0.25204326661402043,0.0792672881789101,0.0011218544175368808,0.0035030607299689227,ENSG00000007168,PAFAH1B1,protein_coding,Unchanged
173.24976899361585,-1.3418793448869615,0.22536775501826115,2.2448596404584094e-10,2.739034184439594e-9,ENSG00000007171,NOS2,protein_coding,Decreased
35.21172832341884,-0.73426241698328,0.4894695594277828,0.01512147827673889,0.03285509804622516,ENSG00000007174,DNAH9,protein_coding,Unchanged
2574.641835648623,-0.017823862151468063,0.08735554471856431,0.8332913657866046,0.8779835479497468,ENSG00000007202,BLTP2,protein_coding,Unchanged
128.00516303242546,-0.8282508524993311,0.2906203203112465,6.140170972718389e-4,0.002061203566660622,ENSG00000007216,SLC13A2,protein_coding,Unchanged
1531.5783707865962,-0.533985552708944,0.10120664514074892,4.6131430193194685e-8,3.9195326004033156e-7,ENSG00000007237,GAS7,protein_coding,Unchanged
236.14491887517414,-0.14993703998999608,0.1689775627848819,0.3202143481054641,0.42026668722520155,ENSG00000007255,TRAPPC6A,protein_coding,Unchanged
100.58402837480142,-0.2602172001283197,0.22095373385601166,0.15346704140779305,0.2319724300261399,ENSG00000007264,MATK,protein_coding,Unchanged
1546.356889230618,-0.4836009141965416,0.09520280302382048,1.5487002303781376e-7,1.1891047659273234e-6,ENSG00000007306,CEACAM7,protein_coding,Unchanged
21.01717229022247,-0.1074074070442656,0.33374908638520423,0.5445895283475415,0.6392511636414597,ENSG00000007312,CD79B,protein_coding,Unchanged
1784.4317681877467,-0.9220238258263812,0.09168575482432202,1.6825611251240738e-24,8.29077371984214e-23,ENSG00000007314,SCN4A,protein_coding,Unchanged
2374.116617142021,0.01965508427257835,0.06801797425279649,0.7698566819075067,0.8305653802522129,ENSG00000007341,ST7L,protein_coding,Unchanged
189.1726601606059,-1.1609560910903973,0.2625830443211759,9.307456507105603e-7,6.238360983237897e-6,ENSG00000007350,TKTL1,protein_coding,Decreased
1181.5007587752684,-0.2824819710698339,0.10745162136765096,0.005878289873261473,0.014721168272384498,ENSG00000007372,PAX6,protein_coding,Unchanged
3355.7766986976862,-0.12529463405359947,0.0824997713442408,0.11894355173377033,0.18842709273069289,ENSG00000007376,RPUSD1,protein_coding,Unchanged
1245.6386768706407,-0.06986588977801048,0.08652154393021336,0.4063718995895394,0.508524830184747,ENSG00000007384,RHBDF1,protein_coding,Unchanged
427.91833867575986,-0.17512380183878554,0.12404814502584681,0.13540706991492737,0.20972894697704123,ENSG00000007392,LUC7L,protein_coding,Unchanged
927.8281064997238,0.2714084722018277,0.13108333470018593,0.02695140326717937,0.05389078807136335,ENSG00000007402,CACNA2D2,protein_coding,Unchanged
5721.9530131187485,0.06646203948838464,0.1102540761789536,0.516032188884501,0.6141300072876658,ENSG00000007516,BAIAP3,protein_coding,Unchanged
245.7352682090696,-0.18482949114381933,0.1828626948037751,0.2484545078688208,0.343239625135575,ENSG00000007520,TSR3,protein_coding,Unchanged
1717.711244207596,-0.32983692742859483,0.09731930236864401,4.3737746006531123e-4,0.0015333858725041871,ENSG00000007541,PIGQ,protein_coding,Unchanged
2781.5850903973515,0.22393582135769333,0.07748698436230714,0.00325936398567702,0.008853544214312135,ENSG00000007545,CRAMP1,protein_coding,Unchanged
2912.800363635593,0.10830745841144333,0.08876225945317263,0.20944479537684166,0.29973684272552714,ENSG00000007866,TEAD3,protein_coding,Unchanged
1457.826214394775,0.22009100915127744,0.10440001073346697,0.028057953873493774,0.05579858750138422,ENSG00000007923,DNAJC11,protein_coding,Unchanged
3476.248114532565,0.42924630104029526,0.07104895861710978,7.733335714367105e-10,8.812268702216544e-9,ENSG00000007944,MYLIP,protein_coding,Unchanged
2988.6074505441284,0.0055716356958032094,0.07201304246041847,0.9477718274543556,0.9620518796722234,ENSG00000007968,E2F2,protein_coding,Unchanged
433.1645992015399,-0.8094745266542978,0.14363156706750263,3.0603717780727634e-9,3.151023433496733e-8,ENSG00000008018,PSMB1,protein_coding,Unchanged
179.9919985913434,0.03317401893766642,0.20939504541358894,0.8505007272291787,0.8902445682708684,ENSG00000008056,SYN1,protein_coding,Unchanged
3032.2845714166465,0.32289788470604475,0.07370838638260532,7.73079218312786e-6,4.167703294156336e-5,ENSG00000008083,JARID2,protein_coding,Unchanged
1418.542122439113,0.4183083711316187,0.10863647729328278,5.781494607298875e-5,2.541590374424329e-4,ENSG00000008086,CDKL5,protein_coding,Unchanged
205.58341816508513,-1.0921139845661618,0.21625574293503608,4.8930107233631506e-8,4.1327060244259664e-7,ENSG00000008118,CAMK1G,protein_coding,Decreased
575.8507652461227,0.31930336165229795,0.1284833426382779,0.008138152675001044,0.01943879429735234,ENSG00000008128,CDK11A,protein_coding,Unchanged
4749.538062123669,-0.1415028011934215,0.06002148491461604,0.016940256613248765,0.03627512447650786,ENSG00000008130,NADK,protein_coding,Unchanged
811.3012528589014,-0.5048866149449089,0.12197715626272142,1.305161856039865e-5,6.646616425306934e-5,ENSG00000008226,DLEC1,protein_coding,Unchanged
1969.8125213926735,1.106897529697083,0.07551156636928455,1.4472913588738179e-49,3.4156076069422102e-47,ENSG00000008256,CYTH3,protein_coding,Increased
3442.1338188242694,0.310368190150335,0.07324812390753396,1.527716401493837e-5,7.681839466552694e-5,ENSG00000008277,ADAM22,protein_coding,Unchanged
3726.5038885031727,0.6766381181614465,0.07915868418819737,3.1601132658540757e-18,9.284960712145262e-17,ENSG00000008282,SYPL1,protein_coding,Unchanged
5036.4321261171635,-0.5056337981857021,0.05783490536769308,8.521749679619496e-19,2.6127538846778684e-17,ENSG00000008283,CYB561,protein_coding,Unchanged
7155.508115027268,-0.020636546434771055,0.08566925819680576,0.8007477847368888,0.8541309703860147,ENSG00000008294,SPAG9,protein_coding,Unchanged
557.4238528748372,-0.9363014849530145,0.1388192944633125,2.1247222341669665e-12,3.390482027759672e-11,ENSG00000008300,CELSR3,protein_coding,Unchanged
