gene_id,te_element,te_class,gene_symbol,regulation_level,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000004700,Gene,Gene,RECQL,Unchanged,1927.10464554634,-0.38277005174058,0.101117596234747,0.000127022652526911,0.000416988537414044
ENSG00000004766,Gene,Gene,VPS50,Unchanged,1014.4025147476,-0.117356298386514,0.105079738840316,0.259066695276645,0.375887780078501
ENSG00000004777,Gene,Gene,ARHGAP33,Unchanged,134.135511760603,-0.331116160076901,0.160043641842178,0.032799431498804,0.0672003287417874
ENSG00000004779,Gene,Gene,NDUFAB1,Downregulated,2820.96763547809,-0.651508655304783,0.1166263163573,1.26075746200403e-08,6.52420265158198e-08
ENSG00000004799,Gene,Gene,PDK4,Upregulated,121.43210862105,0.934889917893219,0.225806250876778,1.23129058532157e-05,4.61798706119423e-05
ENSG00000004809,Gene,Gene,SLC22A16,Unchanged,3.03416844125326,1.00767728846331,0.989620160396155,0.0515256411124625,0.0991324012880456
ENSG00000004838,Gene,Gene,ZMYND10,Unchanged,52.6732432695888,-0.0696654617031802,0.202781491706348,0.715719418770393,0.801882279534883
ENSG00000004848,Gene,Gene,ARX,Upregulated,19.8221382551393,0.902206617217452,0.363128621982226,0.00468434027379759,0.0116909792156512
ENSG00000004864,Gene,Gene,SLC25A13,Unchanged,1122.54303046534,-0.0711188639301992,0.0949016824698533,0.445223487197906,0.568937331034015
ENSG00000004866,Gene,Gene,ST7,Unchanged,623.69737867419,-0.450248587926756,0.092359455438826,1.02778245641042e-06,4.36085421728103e-06
ENSG00000004897,Gene,Gene,CDC27,Unchanged,10678.9690178398,0.00163222390052375,0.0728042381681281,0.995065933334894,0.996924330104259
ENSG00000004939,Gene,Gene,SLC4A1,Unchanged,1.89980498458464,0.388227026551521,0.688762001251933,0.243396913544275,0.357994202632595
ENSG00000004948,Gene,Gene,CALCR,Downregulated,17.5090118761036,-0.837070365169182,0.408962826405609,0.0142332797520492,0.0320167445364583
ENSG00000004961,Gene,Gene,HCCS,Unchanged,936.962049086008,-0.129676237030001,0.0959063071297226,0.176040972325118,0.276133973081465
ENSG00000004975,Gene,Gene,DVL2,Unchanged,2777.13826292382,0.135625752830785,0.0933304000074341,0.142350794300047,0.232810085662724
ENSG00000005001,Gene,Gene,PRSS22,Upregulated,500.402356029698,1.07440397180904,0.120080525014098,1.07307548910261e-19,1.23514062146244e-18
ENSG00000005007,Gene,Gene,UPF1,Unchanged,5071.64804627197,-0.288967246536494,0.116962928606432,0.0130154505441727,0.0295498779302534
ENSG00000005020,Gene,Gene,SKAP2,Unchanged,1276.56261937029,-0.0744305227707029,0.0834728486333607,0.366096438178146,0.490723194484534
ENSG00000005022,Gene,Gene,SLC25A5,Downregulated,12304.4090936397,-1.2225206729329,0.0982166306141035,1.90926957732986e-36,4.94365681665429e-35
ENSG00000005059,Gene,Gene,MCUB,Unchanged,733.94783549543,-0.558338286700561,0.112428635684596,4.43640982971309e-07,1.96261268342687e-06
ENSG00000005073,Gene,Gene,HOXA11,Downregulated,364.798123624116,-1.03215971159643,0.13691024035772,1.44656589541192e-14,1.19676170657244e-13
ENSG00000005075,Gene,Gene,POLR2J,Unchanged,1277.61335058907,-0.567083520323302,0.10981758262645,1.59295810348015e-07,7.35850194668975e-07
ENSG00000005100,Gene,Gene,DHX33,Downregulated,982.979595025813,-0.67480108633547,0.0919923652664058,1.26187701030534e-13,9.74726546076137e-13
ENSG00000005102,Gene,Gene,MEOX1,Downregulated,11.1349910557425,-1.44915121677179,0.656525773218266,0.00411600669824061,0.010395303162294
ENSG00000005108,Gene,Gene,THSD7A,Unchanged,4.04345062358274,-0.231424830510823,0.498891010258903,0.494059506065341,0.613681610049993
ENSG00000005156,Gene,Gene,LIG3,Unchanged,2352.05516498008,-0.279415967081747,0.0755733203535817,0.000188943960849116,0.000602854408908496
ENSG00000005175,Gene,Gene,RPAP3,Unchanged,1775.30295688863,-0.151035606429616,0.141427833048898,0.291141834141706,0.411035628885232
ENSG00000005187,Gene,Gene,ACSM3,Downregulated,356.810716007425,-1.13836245773932,0.136229562556781,1.7348271514216e-17,1.7541303309236e-16
ENSG00000005189,Gene,Gene,REXO5,Unchanged,397.996875405739,0.181956330110595,0.0964483362319825,0.0559626713447444,0.106432276402908
ENSG00000005194,Gene,Gene,CIAPIN1,Downregulated,2228.79237336118,-0.71151941911787,0.103890696075027,3.68121636073012e-12,2.55074860701975e-11
ENSG00000005206,Gene,Gene,SPPL2B,Upregulated,1259.89969615133,0.655747038622206,0.0823486733007825,8.59118228302256e-16,7.76745232141209e-15
ENSG00000005238,Gene,Gene,ATOSB,Upregulated,596.625651323261,0.737864842854611,0.104185356715014,6.90804871355728e-13,5.06199953756147e-12
ENSG00000005243,Gene,Gene,COPZ2,Unchanged,2.56371510806971,0.689145783398586,0.970841879204219,0.0750316407038647,0.136279620359266
ENSG00000005249,Gene,Gene,PRKAR2B,Unchanged,1068.07036896293,0.292649037744475,0.0795844051899832,0.000211655068337851,0.000670370265284964
ENSG00000005302,Gene,Gene,MSL3,Unchanged,507.776432482114,0.20017763661202,0.0990818877568656,0.0407412219814538,0.0809152939388043
ENSG00000005339,Gene,Gene,CREBBP,Unchanged,2142.87068623798,0.117887508999576,0.108213471518962,0.26713507163023,0.384718726790338
ENSG00000005379,Gene,Gene,TSPOAP1,Unchanged,8.80245887833833,-0.51444008778291,0.660506970281517,0.17857704381158,0.279298255213748
ENSG00000005421,Gene,Gene,PON1,Unchanged,2.92579755790649,0.310071182625774,0.568194580771304,0.37787893565373,0.502582154840288
ENSG00000005436,Gene,Gene,GCFC2,Unchanged,762.184022696665,-0.177111540227368,0.147080082545603,0.221243907021745,0.332017126483563
ENSG00000005448,Gene,Gene,WDR54,Unchanged,1108.50536366378,-0.278818519109573,0.110255972409338,0.0101606855627589,0.0236576908892504
ENSG00000005483,Gene,Gene,KMT2E,Unchanged,1229.56251034916,0.496479983171591,0.124934527254804,4.91644848315502e-05,0.000171101281886017
ENSG00000005486,Gene,Gene,RHBDD2,Upregulated,1677.226196161,0.977169968265545,0.0945452855170044,1.21550601925245e-25,1.94412829334918e-24
ENSG00000005513,Gene,Gene,SOX8,Unchanged,291.787705398444,-0.023222342380627,0.166634578444877,0.88727711956407,0.927859170623806
ENSG00000005700,Gene,Gene,IBTK,Unchanged,4267.16685543449,-0.400958980406096,0.098042897107054,3.26573180088657e-05,0.000116320548254272
ENSG00000005801,Gene,Gene,ZNF195,Unchanged,1999.29205597873,-0.481891860442817,0.128681697266316,0.000124701424013006,0.000410014396759584
ENSG00000005810,Gene,Gene,MYCBP2,Unchanged,5387.85819438339,0.192022374009966,0.0931751834451494,0.0384387315410979,0.0770124115850082
ENSG00000005812,Gene,Gene,FBXL3,Upregulated,2639.64446629406,0.70807451789804,0.102359140106236,2.73327489945789e-12,1.91248813097429e-11
ENSG00000005844,Gene,Gene,ITGAL,Unchanged,3.83445665113963,1.03451963922859,0.832044131746899,0.0405160398119569,0.0805525034204435
ENSG00000005882,Gene,Gene,PDK2,Unchanged,1386.93901141933,0.0445745265192709,0.0806459378933826,0.581107265966297,0.690169187391563
ENSG00000005884,Gene,Gene,ITGA3,Upregulated,20358.5723800129,1.4101075940267,0.10520665009246,1.12846137705965e-41,3.55011212050938e-40
ENSG00000005889,Gene,Gene,ZFX,Unchanged,2783.29250991724,0.0983634468882786,0.111110192335875,0.363614307204911,0.488275713764644
ENSG00000005893,Gene,Gene,LAMP2,Upregulated,3956.34273510654,0.634839555370638,0.0656659416711999,2.06506170710768e-22,2.77291627061697e-21
ENSG00000005961,Gene,Gene,ITGA2B,Unchanged,78.3073041178747,0.391379137910933,0.202247975149009,0.0425363080247099,0.0839487490093425
ENSG00000005981,Gene,Gene,ASB4,Upregulated,13.7219193201485,2.38663956452803,0.521827803956874,6.87830919269452e-07,2.97760406315476e-06
ENSG00000006007,Gene,Gene,GDE1,Unchanged,3610.1018918759,-0.0769427974005957,0.0910783417300911,0.393982873990215,0.517751422778442
ENSG00000006015,Gene,Gene,REX1BD,Unchanged,1532.84230393759,0.321407737408535,0.0973987037794844,0.000893821650714863,0.0025552857410578
ENSG00000006016,Gene,Gene,CRLF1,Upregulated,1780.15569856735,1.05827662441759,0.113228978409423,2.91800677737431e-21,3.67604438788515e-20
ENSG00000006025,Gene,Gene,OSBPL7,Unchanged,580.176723769977,-0.00323590292417757,0.0921747781527954,0.980666017786205,0.987746087637724
ENSG00000006042,Gene,Gene,TMEM98,Downregulated,496.52881129875,-1.65371210645739,0.130158390435822,8.369104861895e-38,2.27432417266011e-36
ENSG00000006047,Gene,Gene,YBX2,Unchanged,32.4435779201284,0.195224516329226,0.277723272649494,0.439210552741897,0.563584742183626
ENSG00000006062,Gene,Gene,MAP3K14,Upregulated,708.13860677793,1.00141051863967,0.11305356954794,2.55060774931061e-19,2.87777941948711e-18
ENSG00000006071,Gene,Gene,ABCC8,Unchanged,1.49011479760273,0.114087884422655,0.619411276674566,0.648890363000291,0.747253112351695
ENSG00000006118,Gene,Gene,TMEM132A,Unchanged,4925.03493143226,0.106299596360929,0.0977005198035562,0.277952753508863,0.396753570216203
ENSG00000006125,Gene,Gene,AP2B1,Unchanged,7191.87687150485,-0.133515533210181,0.0649875664386903,0.0383186227594497,0.0768342795473038
ENSG00000006194,Gene,Gene,ZNF263,Unchanged,1459.52341889112,-0.269667379547366,0.0828444724775988,0.000844618435106079,0.00242726784442712
ENSG00000006210,Gene,Gene,CX3CL1,Upregulated,6.72952273948502,6.67612404292335,2.3016923099669,2.01567909051943e-07,9.23200436097615e-07
ENSG00000006282,Gene,Gene,SPATA20,Upregulated,2927.93685180809,1.27951716150437,0.0868267129465959,9.00574228706839e-50,3.75138467765269e-48
ENSG00000006283,Gene,Gene,CACNA1G,Downregulated,117.218871824808,-0.618146540122071,0.178953287902714,0.00031692018276687,0.000977621675142689
ENSG00000006327,Gene,Gene,TNFRSF12A,Upregulated,3670.47179211599,0.781794259692533,0.129974284689881,9.24989147940333e-10,5.2755627318268e-09
ENSG00000006432,Gene,Gene,MAP3K9,Unchanged,1347.86723104249,-0.108548024740346,0.102038502186535,0.28147744291903,0.400533001114294
ENSG00000006451,Gene,Gene,RALA,Unchanged,1412.9692146814,-0.337915075258807,0.0878535356576668,9.73954887347231e-05,0.000326298329876317
ENSG00000006453,Gene,Gene,BAIAP2L1,Unchanged,2898.73027159669,-0.292746770718229,0.0879118126777855,0.000683270025860816,0.00199105667053845
ENSG00000006459,Gene,Gene,KDM7A,Unchanged,730.297242751425,0.156322057624325,0.13881283668184,0.249585135597843,0.365001619407902
ENSG00000006468,Gene,Gene,ETV1,Unchanged,800.666806816464,0.160911596671717,0.0956165196944653,0.089083867259205,0.157384624380791
ENSG00000006530,Gene,Gene,AGK,Unchanged,1593.00532174414,-0.0958152146627795,0.0762821974735244,0.196492892795469,0.301453207324368
ENSG00000006534,Gene,Gene,ALDH3B1,Upregulated,1148.39484561583,1.17928077740432,0.119304215643866,1.48417570820513e-23,2.1324002848905e-22
ENSG00000006555,Gene,Gene,TTC22,Downregulated,14.2308757980794,-2.82129191064147,0.516869147329846,6.2175917632333e-09,3.30500676922688e-08
ENSG00000006576,Gene,Gene,PHTF2,Downregulated,1372.73155761358,-0.655246011788859,0.0905070737729065,2.52597597472826e-13,1.90728230915311e-12
ENSG00000006606,Gene,Gene,CCL26,Upregulated,38.6767042262001,3.5016091143235,0.474982763711003,5.3134400040066e-14,4.22675486686156e-13
ENSG00000006607,Gene,Gene,FARP2,Downregulated,1813.11330518827,-0.66857105347533,0.0672827589931235,1.65906011502222e-23,2.37529459719238e-22
ENSG00000006611,Gene,Gene,USH1C,Upregulated,737.874159195633,1.06468521042358,0.103261299191232,1.86341484893064e-25,2.955568610305e-24
ENSG00000006625,Gene,Gene,GGCT,Downregulated,1229.6069971224,-0.943430546461385,0.0844582866560073,1.97022158192918e-29,3.81658537805616e-28
ENSG00000006634,Gene,Gene,DBF4,Downregulated,1964.83757364869,-1.22761016918987,0.103687940434902,4.37867498784314e-33,9.88458165372755e-32
ENSG00000006638,Gene,Gene,TBXA2R,Unchanged,42.3173010374045,0.00471991066851644,0.245267022891187,0.985902221574048,0.991042555851261
ENSG00000006652,Gene,Gene,IFRD1,Upregulated,1308.08666018467,0.704013872076163,0.0861689844511531,1.5760916220255e-16,1.50711120451996e-15
ENSG00000006695,Gene,Gene,COX10,Unchanged,962.001773523872,-0.458802522722463,0.0862519274396966,8.12901990865266e-08,3.86460270032481e-07
ENSG00000006704,Gene,Gene,GTF2IRD1,Unchanged,1180.76442366192,0.296583001779176,0.0876566719967001,0.000642211384165099,0.0018800512604665
ENSG00000006712,Gene,Gene,PAF1,Unchanged,2818.85435295358,-0.35079345984675,0.0913311826520528,0.000113897168247804,0.000377198444612679
ENSG00000006715,Gene,Gene,VPS41,Unchanged,2882.17673641701,0.245718566982128,0.0612711874226292,5.67020923822395e-05,0.000195710354909256
ENSG00000006740,Gene,Gene,ARHGAP44,Unchanged,430.975186244234,0.149826924035263,0.120188100275179,0.202936122998721,0.309292775005101
ENSG00000006744,Gene,Gene,ELAC2,Downregulated,5005.13666628878,-0.888553874696297,0.0866634574813801,9.45579992453968e-25,1.44748817085201e-23
ENSG00000006756,Gene,Gene,ARSD,Upregulated,1028.40607955165,1.00210917891296,0.109524008827356,1.57757019129832e-20,1.8993412590087e-19
ENSG00000006757,Gene,Gene,PNPLA4,Unchanged,475.176671089689,0.439860791493987,0.0975028970521767,4.93908503983632e-06,1.94147751104408e-05
ENSG00000006831,Gene,Gene,ADIPOR2,Unchanged,4593.07077008016,0.279053657224951,0.0642608612241222,1.31138571841689e-05,4.90099280802981e-05
ENSG00000006837,Gene,Gene,CDKL3,Unchanged,91.8350800025164,0.138937030652517,0.175374811049696,0.413782663388821,0.538340074646025
ENSG00000007047,Gene,Gene,MARK4,Unchanged,869.202639793584,0.346378792129228,0.09708895962892,0.000295138674864571,0.000913591554413721
ENSG00000007062,Gene,Gene,PROM1,Unchanged,1818.49471316369,-0.00534915462844906,0.0737408344461736,0.941380712415261,0.964154962241818
ENSG00000007080,Gene,Gene,CCDC124,Downregulated,1236.0913270172,-1.13956426930712,0.0926571883018272,2.32371827303149e-35,5.7606409385474e-34
ENSG00000007129,Gene,Gene,CEACAM21,Unchanged,2.87536037307271,-0.730920923485094,0.970840848380707,0.081785129668585,0.146353741217101
ENSG00000007168,Gene,Gene,PAFAH1B1,Unchanged,5920.22277619376,-0.109557444340162,0.0663157133520312,0.100006344584965,0.173175205509613
ENSG00000007171,Gene,Gene,NOS2,Upregulated,4.32202488749194,1.25153121877696,0.821759115537997,0.0198709280483667,0.0431701736662171
ENSG00000007174,Gene,Gene,DNAH9,Unchanged,3.75776361047918,0.432675998399509,0.643884335429268,0.236841004733783,0.350430837796681
ENSG00000007202,Gene,Gene,BLTP2,Unchanged,9960.24390973832,-0.557406644404554,0.0701580036862415,9.83174994458699e-16,8.83866266284957e-15
ENSG00000007237,Gene,Gene,GAS7,Upregulated,381.291189475808,0.863835734930437,0.148072948411364,2.19202889353852e-09,1.21380462736713e-08
ENSG00000007255,Gene,Gene,TRAPPC6A,Upregulated,313.362702080951,0.961667471685894,0.127301085493318,1.47122922209958e-14,1.21646058021992e-13
ENSG00000007312,Gene,Gene,CD79B,Unchanged,9.81402406101368,0.0618135636863043,0.437382782539718,0.852032807545835,0.90345240172846
ENSG00000007314,Gene,Gene,SCN4A,Unchanged,19.5026119785808,-0.455834741845864,0.427578711451239,0.178629344937297,0.279364742583767
ENSG00000007341,Gene,Gene,ST7L,Unchanged,621.0185849804,0.206464472307221,0.0855327995030333,0.0146616014119435,0.0328688037938714
ENSG00000007350,Gene,Gene,TKTL1,Unchanged,1.83373928166146,-0.612470292757103,0.961882141152645,0.061618642399157,0.115481499868876
ENSG00000007372,Gene,Gene,PAX6,Unchanged,97.3372004438524,0.341867385438367,0.172713429709046,0.0403171935943411,0.0802183112768237
ENSG00000007376,Gene,Gene,RPUSD1,Unchanged,2193.627698372,-0.582004426985298,0.109299537056161,6.46461991538017e-08,3.10315030918978e-07
ENSG00000007384,Gene,Gene,RHBDF1,Upregulated,476.504565688743,0.795794678373871,0.101622275678734,2.30728432966351e-15,2.01703587814396e-14
ENSG00000007392,Gene,Gene,LUC7L,Unchanged,1282.75405999153,0.0345057272531034,0.0817222761857241,0.665116620425282,0.760293151478848
ENSG00000007402,Gene,Gene,CACNA2D2,Upregulated,433.150844972384,0.98119081179387,0.116947284948259,1.59795306720062e-17,1.61917588137438e-16
ENSG00000007516,Gene,Gene,BAIAP3,Upregulated,971.960985004713,1.36037989896375,0.0913756163684479,6.44761032230253e-51,2.80024525017626e-49
ENSG00000007520,Gene,Gene,TSR3,Unchanged,1312.68166486693,-0.383470525663154,0.10865848986527,0.000340839236595879,0.0010458658755809
ENSG00000007541,Gene,Gene,PIGQ,Upregulated,561.288004192755,0.608142026502756,0.10487964356041,3.97085006711654e-09,2.15284506583894e-08
ENSG00000007545,Gene,Gene,CRAMP1,Unchanged,851.935342121081,-0.14745989217212,0.0901861584258804,0.0954381280534313,0.166589071137004
ENSG00000007866,Gene,Gene,TEAD3,Unchanged,1001.55139357849,0.285826994401663,0.0972580097120908,0.00301175658945571,0.00781320688458308
ENSG00000007923,Gene,Gene,DNAJC11,Downregulated,3763.85654174235,-0.757877749729117,0.093594526858694,2.81225647379252e-16,2.6301188535954e-15
ENSG00000007944,Gene,Gene,MYLIP,Upregulated,1249.90276185668,1.21917285099747,0.0890670362115247,2.81730953459859e-43,9.36936017019069e-42
ENSG00000007968,Gene,Gene,E2F2,Downregulated,1648.55201542435,-1.23010782454378,0.144320512002805,3.27986776013495e-18,3.46492953230991e-17
ENSG00000008018,Gene,Gene,PSMB1,Downregulated,7433.01019721991,-1.31949581097438,0.0877351857981779,9.4548664881032e-52,4.16335124030149e-50
ENSG00000008056,Gene,Gene,SYN1,Unchanged,2.25669022116232,-0.303205577189064,0.603969978755302,0.36115769626627,0.485914452341652
ENSG00000008083,Gene,Gene,JARID2,Unchanged,1474.83875143287,0.183882966599027,0.0753963991837169,0.0139989551357248,0.0315463299706813
ENSG00000008086,Gene,Gene,CDKL5,Upregulated,513.490826200562,1.3801299924496,0.108428299301494,9.18384588428407e-38,2.49098724773918e-36
ENSG00000008118,Gene,Gene,CAMK1G,Unchanged,9.73520947639637,1.10248936867323,0.683674038790036,0.0246184049441137,0.0521268600976062
ENSG00000008128,Gene,Gene,CDK11A,Unchanged,427.186620482751,-0.0192855950103309,0.100265200259184,0.840046816032354,0.894432473176879
ENSG00000008130,Gene,Gene,NADK,Unchanged,3224.54104355358,0.00317771055864316,0.0807293210440745,0.983852663825188,0.989749397461145
ENSG00000008226,Gene,Gene,DLEC1,Upregulated,31.9052855580282,4.46093081148198,0.537675286246354,4.1644165359279e-17,4.12023097906265e-16
ENSG00000008256,Gene,Gene,CYTH3,Upregulated,1402.3061241035,0.738132035237329,0.0899535333002088,1.24938494075193e-16,1.20114386453556e-15
ENSG00000008277,Gene,Gene,ADAM22,Unchanged,999.218722311428,0.346920875367439,0.0944580887666683,0.000205147067950015,0.000651710803483157
ENSG00000008282,Gene,Gene,SYPL1,Unchanged,2436.74472489605,-0.0192318843108354,0.0718904677541773,0.787414273381551,0.855149241814667
ENSG00000008283,Gene,Gene,CYB561,Unchanged,3356.63535033511,-0.415947484761411,0.0900264017404999,3.26562496806817e-06,1.3107517631011e-05
ENSG00000008294,Gene,Gene,SPAG9,Unchanged,6172.92254755179,0.079530095188941,0.0529662737149362,0.137182599962033,0.225664032475306
ENSG00000008300,Gene,Gene,CELSR3,Unchanged,819.447231562553,0.394207973387649,0.103191056519744,0.000108227401262901,0.000359925485738417
ENSG00000008311,Gene,Gene,AASS,Downregulated,252.717586908842,-1.3074024972381,0.185708177525004,3.65945034939565e-13,2.73061601123576e-12
ENSG00000008323,Gene,Gene,PLEKHG6,Unchanged,935.21712825565,0.128023304778695,0.123981840408465,0.28902364303855,0.40880478440439
ENSG00000008324,Gene,Gene,SS18L2,Unchanged,623.179742539096,-0.51627376104347,0.104568965636265,5.28915718449038e-07,2.31864819637807e-06
ENSG00000008382,Gene,Gene,MPND,Unchanged,369.654023279328,-0.199383338313175,0.122458209443208,0.0967291154816152,0.168533222272236
